"number","title","pageid","namespace","length","touched"
"1696","Ken_Batcher","654139","","11129","20210109130513"
"1697","International_Academy_of_Digital_Arts_and_Sciences","655688","","10142","20210117181929"
"1698","Information_appliance","655822","","4664","20210114135257"
"1699","XLink","656350","","7686","20200831043934"
"1700","Bounding_volume","657106","","14085","20200308041645"
"1701","Self-management_(computer_science)","657145","","3042","20210209173137"
"1702","TI-82","657651","","4934","20200903115957"
"1703","TI-81","657653","","4571","20210204165502"
"1704","TI-80","657656","","2712","20201022153737"
"1705","Process_control","658183","","16733","20210112214420"
"1706","Autonomic_computing","658223","","18843","20210227140006"
"1707","PH_(complexity)","658608","","3041","20190613070045"
"1708","Smart_device","659833","","8607","20210304152602"
"1709","PathPing","660197","","10492","20200611202101"
"1710","Visualization_(graphics)","660850","","26881","20210220091639"
"1711","Self-stabilization","661281","","16313","20210119203431"
"1712","Dependability","661384","","15172","20201024100929"
"1713","Code_on_demand","661724","","4765","20201015085329"
"1714","Remote_evaluation","661763","","1151","20170207163817"
"1715","Silicon-germanium","662175","","9057","20201228131606"
"1716","MOSIS","662277","","3533","20201018063843"
"1717","Mobile_device","662879","","12497","20210304042920"
"1718","Speedup_theorem","662991","","1149","20200904160328"
"1719","DEAL","663184","","2542","20210116203436"
"1720","ESPACE","663649","","400","20130316055725"
"1721","NE_(complexity)","663673","","569","20170306233327"
"1722","E_(complexity)","663674","","1743","20191205134110"
"1723","Secure_Communication_based_on_Quantum_Cryptography","664897","","2816","20200407174948"
"1724","IBM_VNET","665120","","2659","20201202125330"
"1725","Nondeterministic_algorithm","665957","","4674","20210301113155"
"1726","Camera_phone","667163","","76093","20210307070530"
"1727","DSRFLOW","668647","","1434","20200708091411"
"1728","TinyOS","669369","","6839","20210227020359"
"1729","Generalized_star-height_problem","669942","","3239","20200415201939"
"1730","Graph-structured_stack","672499","","2250","20200725102804"
"1731","Base_transceiver_station","672999","","5761","20210102062518"
"1732","2–3_heap","675651","","789","20200714110427"
"1733","Cyborg_(DC_Comics)","676520","","87077","20210302052921"
"1734","Polygon_triangulation","679384","","12871","20210223151454"
"1735","Shape_table","679572","","2630","20190320170226"
"1736","GPS_Exchange_Format","681295","","7976","20210131205533"
"1737","MMB_(cipher)","682799","","2824","20210113174311"
"1738","Keysigning","682809","","1187","20151210225613"
"1739","Ipconfig","684595","","5249","20201223183048"
"1740","TI-73_series","684917","","6032","20201130130420"
"1741","Akaike_information_criterion","690512","","43587","20210122081538"
"1742","Differential_analyser","690759","","27928","20201225133808"
"1743","CMS_Pipelines","692211","","8069","20201205080148"
"1744","Transformation_matrix","692458","","23646","20210303213629"
"1745","ALGOL_68","692880","","103196","20210227005700"
"1746","Larch_family","693091","","1456","20190829201154"
"1747","Commercial_software","695391","","11777","20210228082724"
"1748","Joy_(programming_language)","696166","","7592","20210207032225"
"1749","Buchberger's_algorithm","696317","","5893","20201119224648"
"1750","Chemical_Markup_Language","697229","","6857","20200519090807"
"1751","Uppaal_Model_Checker","697254","","3013","20190604073832"
"1752","Zohar_Manna","699529","","5297","20210307051706"
"1753","Software_verification_and_validation","699718","","19407","20201218124915"
"1754","Syntactic_methods","699752","","4372","20201104033945"
"1755","Judea_Pearl","699964","","20262","20210306005929"
"1756","Buckling_spring","701734","","2794","20201020103010"
"1757","Bit_time","702556","","1454","20201013184229"
"1758","Port_mirroring","702709","","1758","20190807134406"
"1759","Tanzania_Internet_eXchange","705589","","1306","20160818215908"
"1760","Criticism_of_Microsoft","709683","","90399","20210304034309"
"1761","List_of_early_microcomputers","711644","","11783","20210209071829"
"1762","Texas_Instruments_Graphics_Architecture","711693","","3731","20200402144213"
"1763","Wireless_mesh_network","713497","","18846","20210127045433"
"1764","Church–Turing–Deutsch_principle","714069","","3393","20200722121412"
"1765","Cross-correlation","714163","","26406","20201205133159"
"1766","Time-to-digital_converter","715886","","32106","20201220040017"
"1767","RRDtool","716570","","7437","20210227075600"
"1768","Service_set_(802.11_network)","716994","","16575","20210217224657"
"1769","List_of_terms_relating_to_algorithms_and_data_structures","723738","","34808","20201223202418"
"1770","Cryptography_newsgroups","725557","","2167","20171108190113"
"1771","Harold_H._Seward","727817","","2411","20201101072943"
"1772","Ritz_Dakota_Digital","729787","","5642","20201203082714"
"1773","Richard_E._Bellman","730173","","14985","20210210222119"
"1774","Walter_F._Tichy","730412","","2040","20201025051453"
"1775","Hamilton–Jacobi–Bellman_equation","730585","","14256","20210219143335"
"1776","Organizationally_unique_identifier","730796","","25376","20210222082821"
"1777","Document_retrieval","731640","","5965","20200615010330"
"1778","Machine_Intelligence_Research_Institute","732167","","12891","20210119044310"
"1779","Automatic_differentiation","734787","","26795","20210224042053"
"1780","Ballistic_Missile_Early_Warning_System","736540","","61275","20210302134913"
"1781","Unicast","738077","","1690","20210303124825"
"1782","Karl_Lieberherr","739468","","2571","20190330175457"
"1783","Adaptive_system","739588","","8777","20210114121849"
"1784","HP_38G","740859","","2673","20200823124252"
"1785","Intelligent_control","741104","","4915","20200330032011"
"1786","DataFlex","742526","","9061","20201212141303"
"1787","IBM_CPC","742723","","4789","20210113181647"
"1788","Zero_Install","743009","","4163","20200603044631"
"1789","PERM_(computer)","743155","","2308","20201211082030"
"1790","Trench_code","743547","","5587","20201226225113"
"1791","Generalized_game","746550","","3596","20201109102915"
"1792","OpenMath","746751","","6409","20210122183901"
"1793","StarLogo","746828","","6557","20201105203015"
"1794","Microchip_revolution","750842","","487","20190316211311"
"1795","Hick's_law","752040","","13443","20210210055553"
"1796","Entity–relationship_model","752991","","33001","20210205054801"
"1797","TSX-Plus","753099","","5684","20201217141313"
"1798","DYNIX","753418","","4783","20210207045647"
"1799","Text_Encoding_Initiative","753916","","18409","20210220031629"
"1800","Denali_(operating_system)","754699","","1406","20191125202636"
"1801","Vector_signal_analyzer","756197","","5259","20200327125800"
"1802","Terabit","756591","","1256","20141018022029"
"1803","Petabit","756595","","1135","20150304093821"
"1804","Exabit","756604","","1152","20190530214339"
"1805","Zettabit","756606","","1174","20210202234921"
"1806","Yottabit","756610","","1471","20210120215229"
"1807","Kibibit","756615","","1312","20191206175139"
"1808","Mebibit","756616","","1333","20191130225006"
"1809","Gibibit","756623","","950","20200627024130"
"1810","Tebibit","756630","","1112","20191201004137"
"1811","Pebibit","756634","","1005","20191203225045"
"1812","Exbibit","756640","","1077","20191207091517"
"1813","Zebibit","756644","","1317","20200811141329"
"1814","Yobibit","756650","","1473","20200320000203"
"1815","Port_forwarding","757166","","13581","20210228173519"
"1816","SUNET","758633","","2132","20210224120219"
"1817","History_of_software_engineering","758895","","25508","20210201131451"
"1818","Traffic_collision_avoidance_system","760810","","71516","20210305151946"
"1819","Forwarding_equivalence_class","761191","","1012","20190518164933"
"1820","Simultaneous_localization_and_mapping","763951","","28979","20210218174325"
"1821","Miniature_Card","764058","","1628","20201130084920"
"1822","Geometric_Arithmetic_Parallel_Processor","764400","","1976","20191020113951"
"1823","Turing_degree","764405","","17491","20210113193026"
"1824","CHILL","765313","","3110","20210112203529"
"1825","Becta","766507","","8878","20201202191039"
"1826","X_terminal","767232","","2673","20201104073354"
"1827","Broadcast_engineering","768299","","16605","20210218052955"
"1828","White-box_testing","768799","","10406","20210112161146"
"1829","Open_proxy","769273","","4304","20210307062950"
"1830","ICI_(programming_language)","771935","","2248","20190118134057"
"1831","Local_optimum","774451","","3058","20200429093715"
"1832","List_of_GNU_packages","774936","","21287","20210109055527"
"1833","Bounding_sphere","779188","","11306","20210219053140"
"1834","MILNET","780470","","2292","20200727080557"
"1835","Rise_time","780738","","22748","20201219032044"
"1836","Internet_appliance","780745","","3869","20210103230215"
"1837","Lightweight_markup_language","780817","","52479","20210303003038"
"1838","IBM_Common_User_Access","782392","","12527","20210129125344"
"1839","Power_over_Ethernet","782836","","41961","20210218220651"
"1840","Autoconfig","783036","","7598","20191007064844"
"1841","Active_object_(Symbian_OS)","784730","","2214","20180320054517"
"1842","TI-68","788263","","1414","20210102040548"
"1843","Zabbix","788649","","14175","20201228093724"
"1844","Network_service","788676","","4473","20201219142849"
"1845","Adversary_(cryptography)","789126","","2334","20201222175857"
"1846","Multi-function_display","793081","","3095","20201120183815"
"1847","Receiver_autonomous_integrity_monitoring","793435","","9754","20200911110318"
"1848","XBL","793475","","3849","20210130205754"
"1849","Suffix_tree","794679","","28097","20201206045113"
"1850","Half_time_(electronics)","795837","","401","20160511014555"
"1851","Failover","796240","","4318","20201211192854"
"1852","Homomorphic_filtering","797527","","10547","20210208220601"
"1853","Belief_propagation","800010","","28229","20210301150610"
"1854","Network_service_provider","803577","","1229","20210219085335"
"1855","John_Barnes_(computer_scientist)","803658","","4547","20201107212737"
"1856","Label_Distribution_Protocol","806128","","2944","20200103072445"
"1857","Garth_Gibson","816226","","3336","20200616163815"
"1858","David_Patterson_(computer_scientist)","816239","","15221","20210210140827"
"1859","OQO","817538","","13999","20210130170618"
"1860","MHSnet","818050","","2270","20200211202401"
"1861","Direction_finding","820724","","24103","20210302122746"
"1862","Cognitive_tutor","821197","","19870","20210213043358"
"1863","Pseudo-wire","822360","","5345","20210108091228"
"1864","WordMARC","826279","","4969","20200715151237"
"1865","Object-role_modeling","827006","","11861","20210113212325"
"1866","SP/k","827334","","3028","20210207030739"
"1867","James_Cordy","827365","","9384","20200629111938"
"1868","A_Mathematical_Theory_of_Communication","828061","","5715","20201114093348"
"1869","Pontryagin's_maximum_principle","831689","","10931","20210107230253"
"1870","Open_Programming_Language","832032","","7540","20210119234530"
"1871","Empty_string","835827","","6646","20210212121140"
"1872","Visual_Objects","837643","","2634","20210127190145"
"1873","Addressing_mode","838142","","41780","20201218134327"
"1874","Venus_Express","839260","","30962","20201222133416"
"1875","Line_level","839321","","14521","20210208174819"
"1876","Microsoft_Message_Queuing","840460","","7791","20210125125929"
"1877","NonStop_(server_computers)","842110","","7169","20210119201917"
"1878","Transaction_Language_1","842122","","7596","20191028183939"
"1879","Shafi_Goldwasser","842178","","15625","20201210123800"
"1880","Prestel","842479","","50877","20210120142600"
"1881","Calculating_Space","842779","","3471","20210301170758"
"1882","XML_schema","846623","","24615","20210211201734"
"1883","DUT_board","848454","","1159","20180508221943"
"1884","Contiki","849237","","15532","20201231065440"
"1885","TCP_offload_engine","849531","","14137","20210213144332"
"1886","Grace_Murray_Hopper_Award","850103","","5428","20210128043655"
"1887","O:XML","851815","","737","20141202204431"
"1888","Concurrency_pattern","855068","","2269","20210115142506"
